month,ticker,jobs,water_mgal
2022-05,HPK,10,241.11365
2022-05,MRO,17,195.165651
2022-05,MUR,6,79.11145
2022-05,OVV,8,171.628934
2022-05,OXY,30,606.626436
2022-05,PDCE,13,172.190937
2022-05,PR,3,44.795991
2022-05,PXD,43,779.185031
2022-05,RRC,4,54.823526
2022-05,SM,8,221.130798
2022-05,SWN,16,461.626194
2022-05,XOM,30,625.760386
2022-06,APA,4,139.16264999999999
2022-06,AR,5,98.369565
2022-06,BP,11,232.178879
2022-06,CHK,18,393.481782
2022-06,CLR,27,234.5229008934
2022-06,COP,63,975.4009436011518
2022-06,CPE,6,124.386443
2022-06,CRK,3,84.73822100000001
2022-06,CTRA,7,176.868311
2022-06,CVX,15,401.650035
2022-06,DVN,29,533.142819
2022-06,EOG,53,713.0095959
2022-06,EQT,11,283.099269852
2022-06,FANG,16,397.262023
2022-06,HES,9,80.42082636171882
2022-06,HPK,10,220.276149
2022-06,MRO,22,267.040573
2022-06,MTDR,4,85.631792
2022-06,OVV,18,217.453741
2022-06,OXY,39,577.543762
2022-06,PDCE,12,79.371654
2022-06,PR,5,116.236969
2022-06,PXD,48,991.850296
2022-06,SM,7,138.543258
2022-06,SWN,9,313.99003
2022-06,XOM,39,829.253722
2022-07,APA,5,138.110999
2022-07,AR,5,104.52206100000001
2022-07,BP,8,177.955093
2022-07,CHK,23,401.0348
2022-07,CLR,31,364.98163068
2022-07,COP,78,1151.917065
2022-07,CPE,11,185.883366
2022-07,CRK,8,302.484013
2022-07,CTRA,12,276.0961226210443
2022-07,CVX,12,339.93352400000003
2022-07,DVN,31,469.97506680000004
2022-07,EOG,31,489.552252
2022-07,FANG,25,688.756799
2022-07,HES,14,136.50292740291738
2022-07,HPK,6,162.642673
2022-07,MRO,20,217.877849
2022-07,MTDR,6,122.80169000000001
2022-07,OVV,17,240.177831
2022-07,OXY,40,589.379905
2022-07,PDCE,13,93.302406
2022-07,PR,6,156.885611
2022-07,PXD,35,631.446152
2022-07,RRC,4,109.60126199999999
2022-07,SM,12,303.036342
2022-07,SWN,10,331.486589
2022-07,XOM,34,686.470361
2022-08,APA,6,150.409539
2022-08,AR,6,141.67048499999999
2022-08,BP,3,51.317396
2022-08,CHK,20,311.251084
2022-08,CIVI,3,66.605952
2022-08,CLR,36,472.83867848
2022-08,COP,53,703.145955
2022-08,CPE,22,233.726516
2022-08,CRK,2,53.188766
2022-08,CTRA,10,253.9144887609116
2022-08,CVX,18,404.26455899999996
2022-08,DVN,37,554.769229
2022-08,EOG,66,882.364854
2022-08,EQT,8,152.139834
2022-08,FANG,32,638.361177
2022-08,HES,7,90.679306201938
2022-08,HPK,11,306.785463
2022-08,MRO,22,348.921715
2022-08,MTDR,12,213.77909800126088
2022-08,MUR,4,0.074893
2022-08,OVV,22,388.151709
2022-08,OXY,26,432.917383
2022-08,PDCE,10,129.256
2022-08,PR,2,57.657054
2022-08,PXD,45,883.20737
2022-08,RRC,15,205.483334
2022-08,SM,7,231.321888
2022-08,SWN,10,296.374977
2022-08,XOM,59,949.97111
2022-09,APA,5,135.605956
2022-09,AR,9,160.800104
2022-09,BP,2,48.242402999999996
2022-09,CHK,26,458.7516236
2022-09,CLR,35,468.5223782
2022-09,COP,51,694.721988
2022-09,CPE,9,143.562207
2022-09,CRK,8,270.52882999999997
2022-09,CTRA,5,111.671456
2022-09,CVX,24,623.7415920000001
2022-09,DVN,33,469.106144
2022-09,EOG,45,751.83969
2022-09,EQT,6,215.386340694
2022-09,FANG,17,387.42737
2022-09,HES,5,107.0143788022871
2022-09,HPK,10,193.602692
2022-09,MRO,27,351.5734
2022-09,MTDR,9,175.1509060004642
2022-09,OVV,28,548.570183
2022-09,OXY,37,636.298139
2022-09,PDCE,10,99.979622
2022-09,PR,2,60.177852
2022-09,PXD,38,746.765389
2022-09,RRC,7,91.71957
2022-09,SM,10,263.231052
2022-09,SWN,14,385.951418
2022-09,XOM,37,511.037714
2022-10,APA,3,61.808426999999995
2022-10,AR,5,143.651082
2022-10,BP,10,272.364133
2022-10,CHK,16,283.901945
2022-10,CLR,32,438.2131117237
2022-10,COP,60,742.978620615
2022-10,CPE,9,169.410666
2022-10,CRK,4,154.672167
2022-10,CTRA,9,276.129162
2022-10,CVX,22,545.3931210000001
2022-10,DVN,31,461.203471
2022-10,EOG,54,958.643448
2022-10,FANG,26,538.182602
2022-10,HES,8,94.63705020202259
2022-10,HPK,9,146.17671099999998
2022-10,MRO,8,150.345384
2022-10,MTDR,8,145.99575000000002
2022-10,OVV,15,288.89061200000003
2022-10,OXY,32,510.743533000243
2022-10,PDCE,32,214.326222
2022-10,PR,6,115.942218
2022-10,PXD,36,798.152843
2022-10,RRC,3,54.491572000000005
2022-10,SM,9,285.184116
2022-10,SWN,8,254.109114
2022-10,XOM,49,735.43345
2022-11,APA,2,65.284506
2022-11,AR,7,148.0324205
2022-11,BP,11,238.09117
2022-11,CHK,14,192.48125399999998
2022-11,CLR,16,198.852545241
2022-11,COP,64,935.76748
2022-11,CPE,4,65.113392
2022-11,CRK,7,241.932637
2022-11,CTRA,8,222.890737
2022-11,CVX,15,384.350002
2022-11,DVN,47,609.0865309999999
2022-11,EOG,54,776.012034
2022-11,EQT,5,190.334490024
2022-11,FANG,32,535.326732
2022-11,HES,2,27.6368568005907
2022-11,HPK,9,199.378963
2022-11,MRO,13,147.098983
2022-11,MTDR,5,87.212281
2022-11,OVV,20,252.60319499999997
2022-11,OXY,35,661.977852
2022-11,PDCE,16,135.567016
2022-11,PR,6,141.887298
2022-11,PXD,26,623.003654
2022-11,RRC,4,67.33484
2022-11,SM,6,94.067988
2022-11,SWN,9,306.534717
2022-11,XOM,38,604.144625
2022-12,APA,4,180.144738
2022-12,AR,9,126.4352295
2022-12,BP,3,79.642735
2022-12,CHK,13,214.076948
2022-12,COP,61,681.6214144
2022-12,CPE,4,84.46104700000001
2022-12,CRK,8,229.568287
2022-12,CTRA,6,174.344765
2022-12,CVX,29,730.111406
2022-12,DVN,30,430.0487316
2022-12,EOG,49,866.483355
2022-12,FANG,26,415.12919999999997
2022-12,HES,4,85.91666039223631
2022-12,HPK,8,118.802233
2022-12,MRO,8,96.928827
2022-12,MTDR,9,182.710794
2022-12,OVV,1,27.046236
2022-12,OXY,17,302.689627
2022-12,PDCE,16,155.242407
2022-12,PR,3,49.437948
2022-12,PXD,33,652.063843
2022-12,RRC,3,66.070324
2022-12,SM,10,208.002732
2022-12,SWN,14,414.854208
2022-12,XOM,40,690.355548
2023-01,APA,8,327.63942199999997
2023-01,AR,7,168.491349
2023-01,BP,3,90.36214100000001
2023-01,CHK,20,352.626073
2023-01,COP,45,842.445042
2023-01,CPE,8,125.04029
2023-01,CRK,5,187.27871100000002
2023-01,CTRA,12,262.2120445009679
2023-01,CVX,32,688.754072
2023-01,DVN,47,620.9603477999999
2023-01,EOG,65,1110.060504
2023-01,EQT,23,748.22500145
2023-01,FANG,26,454.78819
2023-01,HES,8,109.11492759583442
2023-01,HPK,8,183.21888
2023-01,MRO,21,256.232388
2023-01,MTDR,8,121.75739300000001
2023-01,OVV,31,471.258147
2023-01,OXY,23,462.04355699999996
2023-01,PDCE,20,193.68187
2023-01,PR,11,222.97938399999998
2023-01,PXD,50,1019.035512
2023-01,SM,11,204.750378
2023-01,SWN,14,354.302756
2023-01,XOM,47,810.352743
2023-02,APA,5,201.87527599999999
2023-02,AR,11,183.1927925
2023-02,BP,4,128.924487
2023-02,CHK,20,296.764632
2023-02,COP,51,868.178354
2023-02,CPE,4,78.577898
2023-02,CRK,5,143.858081
2023-02,CTRA,11,237.039698
2023-02,CVX,17,328.220281
2023-02,DVN,32,480.6310688
2023-02,EOG,53,804.588708
2023-02,FANG,26,662.257523
2023-02,HES,7,85.730463
2023-02,HPK,14,323.810615
2023-02,MRO,27,280.905213
2023-02,MTDR,12,241.105952
2023-02,MUR,6,83.336148
2023-02,OVV,19,406.35571200000004
2023-02,OXY,27,550.755247
2023-02,PDCE,30,268.96567828
2023-02,PR,4,18.642323
2023-02,PXD,37,726.059538
2023-02,RRC,3,101.66140200000001
2023-02,SM,4,67.853898
2023-02,SWN,9,250.577099
2023-02,XOM,29,624.433074
2023-03,APA,4,127.250088
2023-03,AR,6,146.89995801
2023-03,BP,4,96.300212
2023-03,CHK,15,247.559046
2023-03,CIVI,1,20.813562
2023-03,COP,68,1163.773473
2023-03,CPE,23,320.41951
2023-03,CRK,7,272.138622
2023-03,CTRA,12,265.285632
2023-03,CVX,26,690.626510000023
2023-03,DVN,43,726.199366
2023-03,EOG,75,1148.03955
2023-03,EQT,10,286.542908795941
2023-03,FANG,39,861.261091
2023-03,HES,11,79.504362
2023-03,HPK,10,196.61176
2023-03,MRO,17,219.755763
2023-03,MTDR,14,260.558201
2023-03,MUR,5,79.889712
2023-03,OVV,27,302.944521
2023-03,OXY,26,535.360079
2023-03,PDCE,27,292.478902
2023-03,PR,12,268.842672
2023-03,PXD,48,1183.653175
2023-03,RRC,3,58.774212
2023-03,SM,14,348.566547
2023-03,SWN,13,457.69269099999997
2023-03,XOM,46,878.392306
2023-04,APA,5,137.277648
2023-04,AR,5,99.422116
2023-04,BP,7,148.228042
2023-04,CHK,22,477.081306
2023-04,CIVI,4,104.948262
2023-04,COP,82,1180.1095
2023-04,CPE,7,77.003654
2023-04,CRK,8,263.633659
2023-04,CTRA,11,271.146219
2023-04,CVX,24,598.016099
2023-04,DVN,37,521.2409916
2023-04,EOG,65,1070.430816
2023-04,EQT,17,411.255237918
2023-04,FANG,25,436.9481724011858
2023-04,HES,6,75.138825
2023-04,HPK,19,324.229556
2023-04,MRO,31,473.687821
2023-04,MTDR,2,47.149746
2023-04,MUR,4,95.095602
2023-04,OVV,27,369.474971
2023-04,OXY,42,917.64542
2023-04,PDCE,34,220.011897
2023-04,PR,5,117.791562
2023-04,PXD,25,540.595043
2023-04,RRC,4,113.514935
2023-04,SM,8,295.866522
2023-04,SWN,15,462.737706
2023-04,XOM,38,689.877693
2023-05,APA,12,303.54951
2023-05,AR,7,164.79057
2023-05,BP,12,263.670495
2023-05,CHK,10,248.585958
2023-05,CIVI,6,163.424332
2023-05,COP,68,855.914171
2023-05,CPE,9,93.480097
2023-05,CRK,8,373.61760669
2023-05,CTRA,6,148.575253
2023-05,CVX,32,743.720677
2023-05,DVN,43,614.8753756
2023-05,EOG,54,870.8166180000001
2023-05,EQT,17,494.3984407659752
2023-05,FANG,46,1017.1406060008699
2023-05,HES,14,150.60861
2023-05,HPK,6,102.161028
2023-05,MRO,27,376.813377
2023-05,MTDR,7,190.621937
2023-05,MUR,6,85.887287
2023-05,OVV,19,263.58843
2023-05,OXY,47,899.825333
2023-05,PDCE,18,135.306389
2023-05,PR,21,418.64675
2023-05,PXD,50,1317.225578
2023-05,RRC,3,34.752871999999996
2023-05,SM,6,184.499784
2023-05,SWN,12,323.178067
2023-05,XOM,54,970.425012
2023-06,APA,11,235.958378
2023-06,AR,7,130.090828
2023-06,BP,3,72.046002
2023-06,CHK,9,159.178209
2023-06,CIVI,7,196.034267
2023-06,COP,55,789.9819849999999
2023-06,CPE,16,248.749518
2023-06,CRK,8,295.417672
2023-06,CTRA,8,169.67904
2023-06,CVX,28,664.874499
2023-06,DVN,36,528.08229102
2023-06,EOG,50,907.730082
2023-06,EQT,6,173.94610799999998
2023-06,FANG,26,609.311281
2023-06,HES,8,108.68962938130716
2023-06,HPK,8,137.000728
2023-06,MRO,31,472.795433
2023-06,MTDR,11,278.352493
2023-06,MUR,8,106.16268600000001
2023-06,OVV,28,430.009834
2023-06,OXY,44,1030.499509
2023-06,PDCE,20,184.434786
2023-06,PR,13,247.40953000000002
2023-06,PXD,39,822.048658
2023-06,RRC,7,118.094887
2023-06,SM,15,357.74025
2023-06,SWN,13,308.378352
2023-06,XOM,29,580.682836
2023-07,APA,10,252.07654599999998
2023-07,AR,6,127.03996101
2023-07,BP,18,352.335766
2023-07,CHK,31,380.832096
2023-07,CIVI,4,93.373084
2023-07,COP,52,792.205645
2023-07,CPE,8,125.08610300000001
2023-07,CRK,6,162.142438
2023-07,CTRA,12,273.998101
2023-07,CVX,32,788.633256
2023-07,DVN,41,566.2471664
2023-07,EOG,54,1056.658932
2023-07,EQT,12,368.88103341600004
2023-07,FANG,23,546.739955003234
2023-07,HES,17,211.35068388451722
2023-07,HPK,6,123.306076
2023-07,MRO,27,307.598037
2023-07,MTDR,6,115.241494
2023-07,OVV,11,240.168558
2023-07,OXY,56,977.687151
2023-07,PDCE,13,120.520652
2023-07,PR,16,413.126825
2023-07,PXD,41,887.950395
2023-07,RRC,4,43.91972064
2023-07,SM,12,279.058122
2023-07,SWN,9,248.47969799999998
2023-07,XOM,38,815.135184
2023-08,APA,9,253.364908
2023-08,AR,3,92.50216542
2023-08,BP,10,137.487079
2023-08,CHK,8,191.083021
2023-08,CIVI,5,124.760402
2023-08,COP,76,1322.9003329429963
2023-08,CPE,4,68.370876
2023-08,CRK,6,215.333315
2023-08,CTRA,14,310.2851291208677
2023-08,CVX,35,715.0903950000001
2023-08,DVN,26,459.2453894
2023-08,EOG,70,1074.668406
2023-08,FANG,25,602.582039
2023-08,HES,10,133.9571150428629
2023-08,HPK,7,174.136242
2023-08,MRO,24,300.039626
2023-08,MTDR,8,159.989656
2023-08,OVV,35,681.762018
2023-08,OXY,51,1025.5019590000002
2023-08,PR,15,318.573843
2023-08,PXD,31,837.367861
2023-08,RRC,4,83.425722
2023-08,SM,7,237.725544
2023-08,SWN,11,276.977006
2023-08,XOM,35,708.836152
2023-09,APA,6,137.082368
2023-09,AR,9,200.59474394
2023-09,BP,7,155.65122399999998
2023-09,CHK,18,392.14612
2023-09,CIVI,10,229.16170899999997
2023-09,COP,33,566.002706
2023-09,CPE,3,43.942122
2023-09,CRK,5,254.48068
2023-09,CTRA,18,372.1372880004213
2023-09,CVX,65,800.92966
2023-09,DVN,27,401.91375619999997
2023-09,EOG,63,1122.673902
2023-09,EQT,15,394.07952549
2023-09,FANG,20,558.75886
2023-09,HES,14,153.2148172831115
2023-09,HPK,3,79.364292
2023-09,MRO,26,357.87591199999997
2023-09,MTDR,15,281.718792
2023-09,MUR,3,63.423444
2023-09,OVV,24,465.320856
2023-09,OXY,42,854.9626939999999
2023-09,PR,16,269.000926
2023-09,PXD,42,978.989892
2023-09,RRC,6,157.01966901
2023-09,SM,2,50.37249
2023-09,SWN,5,138.265838
2023-09,XOM,36,668.547219
2023-10,APA,8,257.94923800000004
2023-10,AR,6,163.985549
2023-10,BP,18,404.496858
2023-10,CHK,15,266.9768183
2023-10,CIVI,21,549.73603
2023-10,COP,73,1137.766656
2023-10,CPE,8,190.952336
2023-10,CRK,8,350.182383
2023-10,CTRA,17,293.405356
2023-10,CVX,50,667.5341490000001
2023-10,DVN,30,451.2312888
2023-10,EOG,74,1121.223306
2023-10,EQT,10,354.18495294
2023-10,FANG,28,556.5452560025966
2023-10,HES,6,68.76048270146966
2023-10,HPK,10,184.934148
2023-10,MRO,19,246.755574
2023-10,MTDR,5,101.325532
2023-10,OVV,18,405.866370212
2023-10,OXY,52,960.9257276005469
2023-10,PR,17,384.081692
2023-10,PXD,53,964.63894
2023-10,RRC,6,90.818721
2023-10,SM,10,362.560632
2023-10,SWN,5,155.67826399999998
2023-10,XOM,38,881.310003
2023-11,APA,5,160.88783
2023-11,AR,6,128.0387145
2023-11,BP,9,207.904896
2023-11,CHK,19,331.802356
2023-11,CIVI,15,415.687303
2023-11,COP,49,875.065645
2023-11,CPE,6,127.34568
2023-11,CRK,4,157.28718800000001
2023-11,CTRA,8,123.499513
2023-11,CVX,20,445.178538
2023-11,DVN,32,493.845275
2023-11,EOG,75,932.448636
2023-11,EQT,7,180.286176
2023-11,FANG,31,712.7519430033411
2023-11,HES,13,113.96371417099999
2023-11,HPK,8,142.33149
2023-11,MRO,8,124.900266
2023-11,MTDR,8,151.075798
2023-11,OVV,17,334.100653
2023-11,OXY,26,452.93837199999996
2023-11,PR,13,281.554476
2023-11,PXD,39,654.475906
2023-11,RRC,4,66.06936
2023-11,SM,4,67.545114
2023-11,SWN,7,161.181038
2023-11,XOM,28,820.92114304
2023-12,APA,5,218.002331
2023-12,AR,3,38.6653095
2023-12,BP,12,315.849428
2023-12,CHK,10,245.868484
2023-12,CIVI,3,107.36872
2023-12,COP,65,932.251632
2023-12,CPE,3,90.362874
2023-12,CRK,6,267.34179886
2023-12,CTRA,10,232.08217100000002
2023-12,CVX,31,670.864863
2023-12,DVN,41,592.437928
2023-12,EOG,67,976.69866
2023-12,EQT,9,216.60095494
2023-12,FANG,29,696.422082
2023-12,HES,13,117.891799
2023-12,HPK,5,94.44510600000001
2023-12,MRO,9,141.503842
2023-12,MTDR,9,209.722008
2023-12,OVV,13,266.249424
2023-12,OXY,31,695.606514
2023-12,PR,12,302.013222
2023-12,PXD,36,787.909002
2023-12,SM,7,159.19449
2023-12,SWN,5,191.55733800000002
2023-12,XOM,24,617.405631
2024-01,APA,11,302.456172
2024-01,AR,9,219.5071705
2024-01,BP,12,266.579014
2024-01,CHK,9,258.132986
2024-01,CIVI,7,173.883437
2024-01,COP,70,1171.994406
2024-01,CPE,3,89.899268
2024-01,CRK,5,133.77393058
2024-01,CTRA,9,213.498316
2024-01,CVX,33,702.020729
2024-01,DVN,30,544.3809664
2024-01,EOG,69,1127.26194
2024-01,EQT,6,185.36259
2024-01,FANG,23,520.212984
2024-01,HES,4,31.595179
2024-01,HPK,5,88.665444
2024-01,MRO,16,343.756075
2024-01,MTDR,6,125.939538
2024-01,OVV,16,305.651075764
2024-01,OXY,59,918.3543656011493
2024-01,PR,23,370.366206
2024-01,PXD,44,906.335789
2024-01,RRC,8,127.797809
2024-01,SM,12,304.25157
2024-01,SWN,6,150.799038
2024-01,XOM,36,821.910746
2024-02,APA,14,461.27934500000003
2024-02,AR,6,149.7891595
2024-02,BP,15,339.24225
2024-02,CHK,18,413.545744
2024-02,CIVI,21,537.916131
2024-02,COP,74,1190.7218619999999
2024-02,CPE,4,87.547586
2024-02,CRK,2,83.73536999999999
2024-02,CTRA,11,246.29302
2024-02,CVX,35,440.281373
2024-02,DVN,45,788.251129
2024-02,EOG,60,1275.25818
2024-02,EQT,10,225.59017305
2024-02,FANG,50,1058.784951
2024-02,HES,15,126.376701
2024-02,HPK,2,36.3132
2024-02,MRO,23,246.58831
2024-02,MTDR,19,373.002942
2024-02,OVV,11,256.29517983
2024-02,OXY,63,1309.60995
2024-02,PR,25,466.008774
2024-02,PXD,45,887.793738
2024-02,RRC,8,134.716689
2024-02,SM,21,576.227442
2024-02,SWN,8,249.990752
2024-02,XOM,32,641.080699
2024-03,APA,7,253.769867
2024-03,AR,1,30.656325
2024-03,BP,11,249.425844
2024-03,CHK,9,222.65447799999998
2024-03,CIVI,5,116.813508
2024-03,COP,73,1141.925236
2024-03,CPE,6,152.816487
2024-03,CRK,6,178.038118
2024-03,CTRA,9,171.263113
2024-03,CVX,45,781.844195
2024-03,DVN,43,683.6376054
2024-03,EOG,56,906.085068
2024-03,EQT,14,566.59890882
2024-03,FANG,28,581.242592
2024-03,HES,3,27.10357818
2024-03,HPK,4,72.779952
2024-03,MRO,34,525.332703
2024-03,MTDR,15,272.881363
2024-03,OVV,8,242.574108
2024-03,OXY,57,1070.432462801625
2024-03,PR,20,558.03678
2024-03,PXD,36,707.114338
2024-03,RRC,3,67.287565
2024-03,SM,11,231.080892
2024-03,SWN,11,326.706729
2024-03,XOM,50,1032.8673039999999
2024-04,APA,18,520.6227250000001
2024-04,AR,4,126.80289
2024-04,BP,25,535.18765
2024-04,CHK,8,161.913058
2024-04,CIVI,3,73.985457
2024-04,COP,81,1277.889641
2024-04,CRK,2,65.139522
2024-04,CTRA,16,420.620475
2024-04,CVX,31,604.003649
2024-04,DVN,39,679.1897192600001
2024-04,EOG,66,1210.548738
2024-04,EQT,10,217.75866865199998
2024-04,FANG,26,645.91518
2024-04,HES,12,98.36509452
2024-04,HPK,9,173.376084
2024-04,MRO,34,619.812009
2024-04,MTDR,10,243.149031
2024-04,MUR,3,58.199904000000004
2024-04,OVV,12,329.68927126799997
2024-04,OXY,55,959.9414353212233
2024-04,PR,29,549.258822
2024-04,PXD,42,913.711227
2024-04,RRC,3,73.911799
2024-04,SM,12,402.01576
2024-04,SWN,10,268.859934
2024-04,XOM,34,775.387389
2024-05,APA,28,788.77711
2024-05,AR,6,175.64951696
2024-05,BP,8,167.740037
2024-05,CHK,7,198.35622999999998
2024-05,CIVI,16,565.626064
2024-05,COP,76,1112.763301
2024-05,CRK,7,223.446264
2024-05,CTRA,20,483.87323756167
2024-05,CVX,43,643.299709
2024-05,DVN,35,609.5940758
2024-05,EOG,64,1250.01743027
2024-05,EQT,19,700.3182384574
2024-05,FANG,29,821.6618590019986
2024-05,HES,19,168.20322960000001
2024-05,HPK,6,113.804712
2024-05,MRO,37,628.14173
2024-05,MTDR,8,141.64970399999999
2024-05,MUR,4,66.335556
2024-05,OVV,21,660.222555724
2024-05,OXY,47,844.3215170009934
2024-05,PR,28,544.446048
2024-05,RRC,5,127.002276
2024-05,SM,14,367.167779
2024-05,SWN,9,250.033374
2024-05,XOM,76,1813.1245696659998
2024-06,APA,17,450.906876
2024-06,AR,7,100.7633505
2024-06,BP,5,122.294795
2024-06,CHK,1,27.561282
2024-06,CIVI,14,392.095824
2024-06,COP,82,1427.5632802999999
2024-06,CRK,4,187.86141
2024-06,CTRA,12,254.93699
2024-06,CVX,51,882.114952
2024-06,DVN,18,303.5147616
2024-06,EOG,64,1100.796564
2024-06,EQT,8,224.031991722
2024-06,FANG,16,415.99251300000003
2024-06,HES,7,83.82146136
2024-06,HPK,4,115.38655800000001
2024-06,MRO,34,525.842616
2024-06,MTDR,10,173.039144
2024-06,MUR,4,56.207172
2024-06,OVV,14,318.40717593
2024-06,OXY,50,803.9566853971048
2024-06,PR,22,405.38346
2024-06,SM,5,151.33000199999998
2024-06,SWN,4,138.021912
2024-06,XOM,64,1507.301098844
2024-07,APA,26,832.498506
2024-07,AR,3,77.3196803
2024-07,BP,4,65.742362
2024-07,CHK,9,242.24461
2024-07,CIVI,9,225.920953
2024-07,COP,77,1247.95608
2024-07,CRK,4,161.499439
2024-07,CTRA,16,372.38174200000003
2024-07,CVX,60,909.80494048
2024-07,DVN,47,1053.8708542
2024-07,EOG,61,986.817762
2024-07,EQT,16,328.75479441
2024-07,FANG,26,701.679229
2024-07,HPK,5,115.126116
2024-07,MRO,28,388.158521
2024-07,MTDR,14,244.02598799999998
2024-07,MUR,3,64.183686
2024-07,OVV,19,465.57954954
2024-07,OXY,48,955.6709580007761
2024-07,PR,40,769.5928379999999
2024-07,RRC,3,83.669989
2024-07,SM,9,194.123282
2024-07,SWN,3,61.046915999999996
2024-07,XOM,64,1565.2315050000002
2024-08,APA,12,403.546758
2024-08,AR,7,177.61715659
2024-08,BP,5,79.643001
2024-08,CHK,5,166.47889800000002
2024-08,CIVI,10,269.37093600000003
2024-08,COP,62,903.6595789999999
2024-08,CRK,3,133.964848
2024-08,CTRA,10,209.138995
2024-08,CVX,60,933.8192397400001
2024-08,DVN,38,672.0742981999999
2024-08,EOG,64,1171.85817
2024-08,EQT,8,227.621373
2024-08,FANG,29,595.4266811004622
2024-08,HPK,6,117.33111600000001
2024-08,MRO,26,428.230884
2024-08,MTDR,18,376.482896
2024-08,OVV,3,67.2016254
2024-08,OXY,48,982.3155201611193
2024-08,PR,35,715.1399039999999
2024-08,RRC,1,7.034646
2024-08,SM,11,255.363083
2024-08,SWN,6,194.777142
2024-08,XOM,97,2203.318647
2024-09,APA,12,314.98395600000003
2024-09,BP,8,149.506672
2024-09,CHK,5,179.784368
2024-09,CIVI,6,145.046225
2024-09,COP,69,1055.062763
2024-09,CRK,2,103.65891500000001
2024-09,CTRA,6,155.170774
2024-09,CVX,60,783.5722885600001
2024-09,DVN,47,852.5911970000001
2024-09,EOG,63,1255.415826
2024-09,EQT,9,262.719675498
2024-09,FANG,32,813.472851
2024-09,HPK,4,83.466012
2024-09,MRO,25,303.387955
2024-09,MTDR,12,270.064272
2024-09,MUR,4,93.360246
2024-09,OVV,19,363.900305
2024-09,OXY,47,845.409577
2024-09,PR,25,496.612662
2024-09,RRC,3,71.80838299999999
2024-09,SM,19,431.665758
2024-09,SWN,5,146.508054
2024-09,XOM,67,1402.212505
2024-10,APA,12,415.872054
2024-10,AR,5,140.72440986
2024-10,BP,5,123.812151
2024-10,COP,89,1370.059419
2024-10,CRK,2,83.09015
2024-10,CTRA,9,212.646505
2024-10,CVX,60,876.41883406
2024-10,DVN,33,574.5088426
2024-10,EOG,48,1112.881644
2024-10,EQT,11,260.954285886
2024-10,EXE,7,210.86605600000001
2024-10,FANG,48,1113.717979
2024-10,HPK,4,89.61351
2024-10,MRO,9,61.072924
2024-10,MTDR,4,81.170292
2024-10,OVV,13,261.52833
2024-10,OXY,32,607.968616
2024-10,PR,23,388.309866
2024-10,RRC,5,103.732596
2024-10,SM,6,134.414797
2024-10,XOM,91,1850.43302
2024-11,APA,12,443.078328
2024-11,AR,4,99.28966953
2024-11,BP,22,425.295383
2024-11,CIVI,8,199.886382
2024-11,COP,45,642.643184
2024-11,CRK,4,188.53036
2024-11,CTRA,14,240.578788
2024-11,CVX,41,659.2261387799999
2024-11,DVN,38,760.664429
2024-11,EOG,54,870.88134
2024-11,EQT,11,238.886617074
2024-11,EXE,16,588.866225
2024-11,FANG,43,1109.78955
2024-11,HPK,6,120.38905199999999
2024-11,MTDR,9,212.476698002117
2024-11,OVV,20,471.348948
2024-11,OXY,32,640.5441929018025
2024-11,PR,26,534.156336
2024-11,RRC,5,79.5433
2024-11,SM,11,265.906494
2024-11,XOM,82,1648.789298942
2024-12,APA,12,440.638842
2024-12,AR,9,220.11753625
2024-12,BP,17,315.451316
2024-12,CIVI,8,280.15376299999997
2024-12,COP,43,742.39372
2024-12,CRK,1,49.382697
2024-12,CTRA,11,253.277317
2024-12,CVX,50,779.57646368
2024-12,DVN,26,576.4296502
2024-12,EOG,59,1153.187742
2024-12,EQT,12,387.3600037292095
2024-12,EXE,10,345.530976
2024-12,FANG,23,530.076461
2024-12,HPK,5,121.93545
2024-12,MTDR,14,358.7619800044555
2024-12,OVV,14,296.985108
2024-12,OXY,36,694.2135100817036
2024-12,PR,26,480.53817
2024-12,SM,11,297.958206
2024-12,XOM,65,1525.894933
2025-01,APA,6,217.616994
2025-01,AR,9,166.895824
2025-01,BP,18,272.65023
2025-01,CIVI,19,538.523697
2025-01,COP,62,1013.8504760000001
2025-01,CRK,5,270.25654
2025-01,CTRA,17,432.543482
2025-01,CVX,58,1063.1989835
2025-01,DVN,47,793.3063238
2025-01,EOG,50,1068.761736
2025-01,EQT,3,108.59947950479899
2025-01,EXE,9,260.361225
2025-01,FANG,53,1250.4637795033657
2025-01,HPK,4,73.762248
2025-01,MTDR,14,412.333097240458
2025-01,OVV,20,412.406148
2025-01,OXY,52,916.5775108426592
2025-01,PR,27,637.851438
2025-01,RRC,4,91.88964800000001
2025-01,SM,23,550.40627452
2025-01,XOM,74,1924.0750440000002
2025-02,APA,9,335.79231
2025-02,AR,5,77.255032
2025-02,BP,9,209.322666
2025-02,CIVI,12,319.895169
2025-02,COP,89,1717.2642203999999
2025-02,CRK,3,140.960816
2025-02,CTRA,16,403.819265
2025-02,CVX,48,788.7265480001645
2025-02,DVN,41,883.9310484
2025-02,EOG,43,943.79859
2025-02,EQT,7,262.0444571230812
2025-02,EXE,9,221.72850799999998
2025-02,FANG,39,789.6872713846103
2025-02,HPK,5,118.032757
2025-02,MTDR,15,341.2251120016324
2025-02,OVV,36,744.439206
2025-02,OXY,50,1007.689709
2025-02,PR,24,622.196778
2025-02,RRC,2,54.66187
